,keys,values,0,1,2,3
6345,30:14:0:18,8.29952,30,14,0,18
6346,16:14:0:17,3.955175,16,14,0,17
6347,16:14:0:16,3.473562,16,14,0,16
6348,16:14:0:15,4.14242,16,14,0,15
6349,16:14:0:14,3.816794,16,14,0,14
6350,16:14:0:13,4.092909,16,14,0,13
6351,16:14:0:12,3.333333,16,14,0,12
6352,16:14:0:11,3.596742,16,14,0,11
6353,16:14:0:10,3.86972,16,14,0,10
6354,31:16:0:14,-0.1925824,31,16,0,14
6355,31:16:0:15,-0.2277981,31,16,0,15
6356,31:16:0:16,-0.3031225,31,16,0,16
6357,31:16:0:17,-0.3573045,31,16,0,17
6358,31:16:0:10,-0.5706213,31,16,0,10
6359,31:16:0:11,-0.5879205,31,16,0,11
6360,31:16:0:12,-0.4551496,31,16,0,12
6361,16:14:0:18,4.234558,16,14,0,18
6362,24:14:0:2,0.4743195,24,14,0,2
6363,24:14:0:3,0.09944434,24,14,0,3
6364,24:14:0:0,0.4279523,24,14,0,0
6365,29:0:0:0,266278.4,29,0,0,0
6366,24:14:0:1,0.3008284,24,14,0,1
6367,24:14:0:6,1.12606,24,14,0,6
6368,16:16:0:19,2.364991,16,16,0,19
6369,24:14:0:7,1.246441,24,14,0,7
6370,27:2:0:1,30547.07,27,2,0,1
6371,27:2:0:0,30127.97,27,2,0,0
6372,27:2:0:3,31346.64,27,2,0,3
6373,22:13:0:18,10.23238,22,13,0,18
6374,27:2:0:5,32163.42,27,2,0,5
6375,24:14:0:4,0.2228447,24,14,0,4
6376,27:2:0:7,33046.04,27,2,0,7
6377,27:2:0:6,32621.2,27,2,0,6
6378,22:13:0:13,9.85035,22,13,0,13
6379,22:13:0:12,9.864365,22,13,0,12
6380,22:13:0:11,9.693514,22,13,0,11
6381,22:13:0:10,10.18708,22,13,0,10
6382,22:13:0:17,10.27153,22,13,0,17
6383,22:13:0:16,9.756098,22,13,0,16
6384,22:13:0:15,10.02554,22,13,0,15
6385,22:13:0:14,9.841029,22,13,0,14
6386,25:13:0:14,9.678981,25,13,0,14
6387,25:13:0:15,9.596417,25,13,0,15
6388,25:13:0:16,9.524314,25,13,0,16
6389,25:13:0:17,9.664373,25,13,0,17
6390,25:13:0:10,10.18883,25,13,0,10
6391,25:13:0:11,10.02147,25,13,0,11
6392,25:13:0:12,10.05684,25,13,0,12
6393,25:13:0:13,9.870383,25,13,0,13
6394,25:13:0:18,9.374512,25,13,0,18
6395,25:13:0:19,9.179043,25,13,0,19
6396,10:0:0:11,10071.0,10,0,0,11
6397,10:0:0:10,10087.0,10,0,0,10
6398,10:0:0:13,10038.0,10,0,0,13
6399,10:0:0:12,10056.0,10,0,0,12
6400,10:0:0:15,10000.0,10,0,0,15
6401,10:0:0:14,10023.0,10,0,0,14
6402,10:0:0:17,9920.0,10,0,0,17
6403,10:0:0:16,9972.0,10,0,0,16
6404,10:0:0:19,9863.0,10,0,0,19
6405,10:0:0:18,9893.0,10,0,0,18
6406,31:15:0:13,-0.5497012,31,15,0,13
6407,31:15:0:12,-0.4796074,31,15,0,12
6408,31:15:0:15,-1.8656,31,15,0,15
6409,31:15:0:14,-0.579986,31,15,0,14
6410,31:15:0:17,-2.78371,31,15,0,17
6411,31:15:0:16,-1.887093,31,15,0,16
6412,24:0:0:16,46736.26,24,0,0,16
6413,24:0:0:17,46766.4,24,0,0,17
6414,24:0:0:14,46367.55,24,0,0,14
6415,24:0:0:15,46562.48,24,0,0,15
6416,24:0:0:12,45236.0,24,0,0,12
6417,24:0:0:13,45983.17,24,0,0,13
6418,24:0:0:10,43662.61,24,0,0,10
6419,24:0:0:11,44360.52,24,0,0,11
6420,24:0:0:18,46593.23,24,0,0,18
6421,24:0:0:19,46464.05,24,0,0,19
6422,26:15:0:11,5.260335,26,15,0,11
6423,26:15:0:10,4.864789,26,15,0,10
6424,26:15:0:13,12.83619,26,15,0,13
6425,26:15:0:12,9.993092,26,15,0,12
6426,26:15:0:15,8.29901,26,15,0,15
6427,26:15:0:14,9.631796,26,15,0,14
6428,19:11:0:19,17.25455,19,11,0,19
6429,19:11:0:18,11.23381,19,11,0,18
6430,19:11:0:17,5.9828,19,11,0,17
6431,19:11:0:16,5.813092,19,11,0,16
6432,19:11:0:15,9.602573,19,11,0,15
6433,19:11:0:14,12.05239,19,11,0,14
6434,19:11:0:13,8.092893,19,11,0,13
6435,19:11:0:12,8.657804,19,11,0,12
6436,19:11:0:11,11.51719,19,11,0,11
6437,19:11:0:10,11.35952,19,11,0,10
6438,16:16:0:15,1.742655,16,16,0,15
6439,38:0:0:2,200050.4,38,0,0,2
6440,18:11:0:12,2.893901,18,11,0,12
6441,18:11:0:13,4.888118,18,11,0,13
6442,18:11:0:10,1.757612,18,11,0,10
6443,18:11:0:11,1.454903,18,11,0,11
6444,18:11:0:14,5.396244,18,11,0,14
6445,18:11:0:15,4.936988,18,11,0,15
6446,30:7:0:16,94.997,30,7,0,16
6447,30:7:0:17,98.705,30,7,0,17
6448,30:7:0:14,91.965,30,7,0,14
6449,30:7:0:15,97.93,30,7,0,15
6450,8:0:0:19,80896.0,8,0,0,19
6451,8:0:0:18,80611.0,8,0,0,18
6452,30:7:0:10,86.102,30,7,0,10
6453,30:7:0:11,85.639,30,7,0,11
6454,8:0:0:15,81715.0,8,0,0,15
6455,8:0:0:14,81904.0,8,0,0,14
6456,8:0:0:17,80413.0,8,0,0,17
6457,8:0:0:16,80249.0,8,0,0,16
6458,8:0:0:11,82369.0,8,0,0,11
6459,8:0:0:10,82465.0,8,0,0,10
6460,8:0:0:13,82135.0,8,0,0,13
6461,8:0:0:12,82257.0,8,0,0,12
6462,24:8:0:4,9.0,24,8,0,4
6463,24:8:0:5,37.241,24,8,0,5
6464,24:8:0:6,46.0,24,8,0,6
6465,24:8:0:7,51.642,24,8,0,7
6466,19:13:0:9,6.849315,19,13,0,9
6467,19:13:0:8,6.954794,19,13,0,8
6468,24:8:0:2,19.0,24,8,0,2
6469,24:8:0:3,4.0,24,8,0,3
6470,19:13:0:5,6.913517,19,13,0,5
6471,16:11:0:10,16.98377,16,11,0,10
6472,19:13:0:7,7.108525,19,13,0,7
6473,19:13:0:6,7.138272,19,13,0,6
6474,19:13:0:1,7.578293,19,13,0,1
6475,19:13:0:0,7.559586,19,13,0,0
6476,19:13:0:3,6.865828,19,13,0,3
6477,1:6:0:19,81.722,1,6,0,19
6478,11:0:0:8,289.272,11,0,0,8
6479,11:0:0:9,292.587,11,0,0,9
6480,11:0:0:4,277.2,11,0,0,4
6481,11:0:0:5,281.2,11,0,0,5
6482,11:0:0:6,285.054,11,0,0,6
6483,11:0:0:7,287.559,11,0,0,7
6484,11:0:0:0,267.4,11,0,0,0
6485,11:0:0:1,268.9,11,0,0,1
6486,11:0:0:2,270.9,11,0,0,2
6487,11:0:0:3,273.8,11,0,0,3
6488,22:4:0:17,10487.0,22,4,0,17
6489,31:7:0:18,15.244,31,7,0,18
6490,1:6:0:10,78.19,1,6,0,10
6491,25:10:0:11,-1.0,25,10,0,11
6492,25:10:0:10,0.0,25,10,0,10
6493,25:10:0:13,0.0,25,10,0,13
6494,25:10:0:12,0.0,25,10,0,12
6495,25:10:0:15,0.0,25,10,0,15
6496,25:10:0:14,0.0,25,10,0,14
6497,25:10:0:17,0.0,25,10,0,17
6498,25:10:0:16,0.0,25,10,0,16
6499,25:10:0:19,-1.0,25,10,0,19
6500,25:10:0:18,-1.0,25,10,0,18
6501,38:0:0:5,208938.7,38,0,0,5
6502,32:2:0:9,3362.0,32,2,0,9
6503,32:2:0:8,3301.8,32,2,0,8
6504,29:4:0:11,300000.8,29,4,0,11
6505,29:4:0:10,297064.2,29,4,0,10
6506,29:4:0:13,305504.5,29,4,0,13
6507,29:4:0:12,302881.7,29,4,0,12
6508,29:4:0:15,310530.8,29,4,0,15
6509,29:4:0:14,307937.9,29,4,0,14
6510,32:2:0:5,3102.4,32,2,0,5
6511,29:4:0:16,312781.0,29,4,0,16
6512,38:0:0:4,205946.8,38,0,0,4
6513,19:15:0:9,3.669276,19,15,0,9
6514,19:15:0:8,8.668653,19,15,0,8
6515,7:4:0:9,60963.27,7,4,0,9
6516,19:15:0:3,-1.650943,19,15,0,3
6517,19:15:0:2,2.009253,19,15,0,2
6518,19:15:0:1,6.641048,19,15,0,1
6519,19:15:0:0,7.749936,19,15,0,0
6520,19:15:0:7,9.663547,19,15,0,7
6521,19:15:0:6,2.490692,19,15,0,6
6522,19:15:0:5,-2.925945,19,15,0,5
6523,19:15:0:4,-2.34375,19,15,0,4
6524,3:7:0:9,227.0,3,7,0,9
6525,3:7:0:8,226.0,3,7,0,8
6526,17:13:0:19,5.703345,17,13,0,19
6527,17:13:0:18,5.688193,17,13,0,18
6528,3:7:0:1,213.0,3,7,0,1
6529,3:7:0:0,211.0,3,7,0,0
6530,17:13:0:11,5.271625,17,13,0,11
6531,3:7:0:2,216.0,3,7,0,2
6532,3:7:0:5,218.0,3,7,0,5
6533,3:7:0:4,220.0,3,7,0,4
6534,17:13:0:15,5.609936,17,13,0,15
6535,3:7:0:6,220.0,3,7,0,6
6536,10:13:0:14,12.97082,10,13,0,14
6537,10:13:0:15,13.0,10,13,0,15
6538,10:13:0:16,12.95311,10,13,0,16
6539,10:13:0:17,13.00338,10,13,0,17
6540,10:13:0:10,13.48203,10,13,0,10
6541,10:13:0:11,13.10629,10,13,0,11
6542,10:13:0:12,13.22659,10,13,0,12
6543,10:13:0:13,12.95079,10,13,0,13
6544,25:1:0:18,4815.0,25,1,0,18
6545,10:13:0:18,12.83736,10,13,0,18
6546,10:13:0:19,12.77502,10,13,0,19
6547,18:10:0:9,6.256,18,10,0,9
6548,18:10:0:8,7.416,18,10,0,8
6549,18:10:0:1,4.454,18,10,0,1
6550,18:10:0:0,1.025,18,10,0,0
6551,18:10:0:3,0.989,18,10,0,3
6552,18:10:0:2,2.538,18,10,0,2
6553,18:10:0:5,3.16,18,10,0,5
6554,18:10:0:4,3.395,18,10,0,4
6555,18:10:0:7,3.227,18,10,0,7
6556,18:10:0:6,5.146,18,10,0,6
6557,21:13:0:18,10.04803,21,13,0,18
6558,21:13:0:19,9.769405,21,13,0,19
6559,7:4:0:7,60101.84,7,4,0,7
6560,21:13:0:10,9.642216,21,13,0,10
6561,21:13:0:11,9.700847,21,13,0,11
6562,21:13:0:12,9.889692,21,13,0,12
6563,21:13:0:13,9.940722,21,13,0,13
6564,21:13:0:14,10.09135,21,13,0,14
6565,21:13:0:15,9.85697,21,13,0,15
6566,21:13:0:16,9.757617,21,13,0,16
6567,21:13:0:17,9.990788,21,13,0,17
6568,13:15:0:11,2.707279,13,15,0,11
6569,13:15:0:10,3.497409,13,15,0,10
6570,13:15:0:13,6.054697,13,15,0,13
6571,13:15:0:12,7.460842,13,15,0,12
6572,13:15:0:15,3.375501,13,15,0,15
6573,13:15:0:14,3.593565,13,15,0,14
6574,13:15:0:17,4.107443,13,15,0,17
6575,14:2:0:14,62130.0,14,2,0,14
6576,32:0:0:1,5685.1,32,0,0,1
6577,13:15:0:18,3.016887,13,15,0,18
6578,32:0:0:3,5970.7,32,0,0,3
6579,14:2:0:18,61909.0,14,2,0,18
6580,32:0:0:5,6289.2,32,0,0,5
6581,32:0:0:4,6125.3,32,0,0,4
6582,32:0:0:7,6570.0,32,0,0,7
6583,32:0:0:6,6439.0,32,0,0,6
6584,23:15:0:12,1.296897,23,15,0,12
6585,5:8:0:0,7.0,5,8,0,0
6586,5:8:0:1,6.595,5,8,0,1
6587,5:8:0:2,7.696,5,8,0,2
6588,5:8:0:3,7.672,5,8,0,3
6589,5:8:0:4,7.0,5,8,0,4
6590,5:8:0:5,9.0,5,8,0,5
6591,5:8:0:6,7.0,5,8,0,6
6592,5:8:0:7,5.0,5,8,0,7
6593,5:8:0:8,7.0,5,8,0,8
6594,5:8:0:9,8.0,5,8,0,9
6595,28:8:0:0,90.0,28,8,0,0
6596,25:3:0:10,9011.0,25,3,0,10
6597,28:8:0:2,94.0,28,8,0,2
6598,28:8:0:3,89.0,28,8,0,3
6599,28:8:0:4,70.0,28,8,0,4
6600,28:8:0:5,68.0,28,8,0,5
6601,28:8:0:6,65.0,28,8,0,6
6602,25:3:0:11,9048.0,25,3,0,11
6603,28:8:0:8,84.0,28,8,0,8
6604,28:8:0:9,131.0,28,8,0,9
6605,25:3:0:12,9113.0,25,3,0,12
6606,25:3:0:13,9183.0,25,3,0,13
6607,25:3:0:14,9256.0,25,3,0,14
6608,25:3:0:15,9341.0,25,3,0,15
6609,10:10:0:11,0.0,10,10,0,11
6610,10:10:0:10,0.0,10,10,0,10
6611,10:10:0:13,0.0,10,10,0,13
6612,10:10:0:12,0.0,10,10,0,12
6613,10:10:0:15,0.0,10,10,0,15
6614,10:10:0:14,0.0,10,10,0,14
6615,10:10:0:17,0.0,10,10,0,17
6616,10:10:0:16,-26.0,10,10,0,16
6617,10:10:0:19,0.0,10,10,0,19
6618,10:10:0:18,0.0,10,10,0,18
6619,25:3:0:17,9483.0,25,3,0,17
6620,0:7:0:10,131.0,0,7,0,10
6621,0:7:0:11,134.0,0,7,0,11
6622,9:11:0:13,4.093619,9,11,0,13
6623,9:11:0:12,3.752345,9,11,0,12
6624,9:11:0:11,4.215814,9,11,0,11
6625,9:11:0:10,3.782421,9,11,0,10
6626,0:7:0:12,140.0,0,7,0,12
6627,0:2:0:9,9896.0,0,2,0,9
6628,0:2:0:8,9788.0,0,2,0,8
6629,3:4:0:14,33808.0,3,4,0,14
6630,3:4:0:15,34166.0,3,4,0,15
6631,3:4:0:16,34543.0,3,4,0,16
6632,3:4:0:17,34941.0,3,4,0,17
6633,3:4:0:10,32395.0,3,4,0,10
6634,3:4:0:11,32717.0,3,4,0,11
6635,3:4:0:12,33050.0,3,4,0,12
6636,3:4:0:13,33427.0,3,4,0,13
6637,8:1:0:6,42116.0,8,1,0,6
6638,0:7:0:17,149.0,0,7,0,17
6639,35:16:0:7,1.351271,35,16,0,7
6640,0:7:0:18,147.0,0,7,0,18
6641,16:16:0:14,2.004961,16,16,0,14
6642,28:9:0:11,174.0,28,9,0,11
6643,28:9:0:10,258.0,28,9,0,10
6644,28:9:0:12,207.0,28,9,0,12
6645,22:11:0:12,1.896993,22,11,0,12
6646,18:1:0:8,8194.609,18,1,0,8
6647,18:1:0:9,8225.832,18,1,0,9
6648,18:1:0:0,7814.12,18,1,0,0
6649,18:1:0:1,7850.952,18,1,0,1
6650,14:13:0:12,8.919828,14,13,0,12
6651,14:13:0:13,8.947779,14,13,0,13
6652,14:13:0:14,9.278948,14,13,0,14
6653,18:1:0:5,8047.426,18,1,0,5
6654,14:13:0:16,9.794059,14,13,0,16
6655,18:1:0:7,8155.209,18,1,0,7
6656,3:6:0:8,335.0,3,6,0,8
6657,3:6:0:9,337.0,3,6,0,9
6658,23:14:0:5,0.4493943,23,14,0,5
6659,23:14:0:4,0.7081146,23,14,0,4
6660,23:14:0:3,0.8210717,23,14,0,3
6661,23:14:0:2,1.297905,23,14,0,2
6662,23:14:0:1,1.6539,23,14,0,1
6663,23:14:0:0,1.630176,23,14,0,0
6664,3:6:0:0,378.0,3,6,0,0
6665,3:6:0:1,366.0,3,6,0,1
6666,3:6:0:2,349.0,3,6,0,2
6667,3:6:0:3,342.0,3,6,0,3
6668,2:14:0:3,0.9500139,2,14,0,3
6669,3:6:0:5,328.0,3,6,0,5
6670,3:6:0:6,334.0,3,6,0,6
6671,3:6:0:7,329.0,3,6,0,7
6672,0:4:0:9,20046.0,0,4,0,9
6673,0:4:0:8,19827.0,0,4,0,8
6674,0:4:0:5,19141.0,0,4,0,5
6675,0:4:0:4,18919.0,0,4,0,4
6676,0:4:0:7,19605.0,0,4,0,7
6677,0:4:0:6,19386.0,0,4,0,6
6678,0:4:0:1,18330.0,0,4,0,1
6679,0:4:0:0,18120.0,0,4,0,0
6680,0:4:0:3,18706.0,0,4,0,3
6681,0:4:0:2,18510.0,0,4,0,2
6682,2:14:0:2,1.184727,2,14,0,2
6683,26:5:0:3,27.072,26,5,0,3
6684,26:5:0:2,15.119,26,5,0,2
6685,26:5:0:1,18.992,26,5,0,1
6686,26:5:0:0,43.335,26,5,0,0
6687,26:5:0:7,58.2,26,5,0,7
6688,26:5:0:6,58.015,26,5,0,6
6689,26:5:0:5,39.611,26,5,0,5
6690,26:5:0:4,40.907,26,5,0,4
6691,27:8:0:3,900.0,27,8,0,3
6692,27:8:0:2,908.0,27,8,0,2
6693,26:5:0:9,50.954,26,5,0,9
6694,26:5:0:8,50.295,26,5,0,8
6695,27:8:0:7,797.0,27,8,0,7
6696,27:8:0:6,874.0,27,8,0,6
6697,27:8:0:5,923.0,27,8,0,5
6698,27:8:0:4,893.0,27,8,0,4
6699,22:16:0:10,0.1857045,22,16,0,10
6700,22:16:0:11,0.1804951,22,16,0,11
6701,22:16:0:12,0.1964877,22,16,0,12
6702,22:16:0:13,0.1442953,22,16,0,13
6703,22:16:0:14,0.09537632,22,16,0,14
6704,22:16:0:15,0.04593004,22,16,0,15
6705,22:16:0:16,-0.1469862,22,16,0,16
6706,22:16:0:17,-0.4046011,22,16,0,17
6707,22:16:0:18,-0.5473025,22,16,0,18
6708,34:1:0:8,21195.4,34,1,0,8
6709,34:1:0:9,21454.92,34,1,0,9
6710,34:1:0:6,20673.66,34,1,0,6
6711,34:1:0:7,20933.48,34,1,0,7
6712,34:1:0:4,20125.22,34,1,0,4
6713,34:1:0:5,20411.79,34,1,0,5
6714,22:11:0:15,0.0,22,11,0,15
6715,34:1:0:3,19848.9,34,1,0,3
6716,34:1:0:0,18984.17,34,1,0,0
6717,34:1:0:1,19284.85,34,1,0,1
6718,31:15:0:9,-1.34307,31,15,0,9
6719,31:15:0:8,-1.536419,31,15,0,8
6720,36:0:0:9,144067.0,36,0,0,9
6721,36:0:0:8,144649.0,36,0,0,8
6722,36:0:0:5,146597.0,36,0,0,5
6723,36:0:0:4,147215.0,36,0,0,4
6724,36:0:0:7,145306.0,36,0,0,7
6725,36:0:0:6,145976.0,36,0,0,6
6726,31:15:0:5,-1.251982,31,15,0,5
6727,36:0:0:0,148376.0,36,0,0,0
6728,31:15:0:7,-1.060645,31,15,0,7
6729,31:15:0:6,-1.393256,31,15,0,6
6730,36:16:0:18,0.2094835,36,16,0,18
6731,36:16:0:13,-0.0441161,36,16,0,13
6732,36:16:0:12,-0.1712688,36,16,0,12
6733,36:16:0:11,-0.326786,36,16,0,11
6734,36:16:0:10,-0.3803786,36,16,0,10
6735,36:16:0:17,0.1720749,36,16,0,17
6736,36:16:0:16,0.07840447,36,16,0,16
6737,36:16:0:15,0.04482264,36,16,0,15
6738,36:16:0:14,0.03012428,36,16,0,14
6739,23:15:0:15,0.6230089,23,15,0,15
6740,26:7:0:1,62.637,26,7,0,1
6741,26:7:0:0,63.387,26,7,0,0
6742,26:7:0:3,62.569,26,7,0,3
6743,26:7:0:2,62.839,26,7,0,2
6744,26:7:0:5,62.528,26,7,0,5
6745,26:7:0:4,62.503,26,7,0,4
6746,26:7:0:7,61.768,26,7,0,7
6747,26:7:0:6,61.228,26,7,0,6
6748,26:7:0:9,60.18,26,7,0,9
6749,26:7:0:8,63.07,26,7,0,8
6750,21:16:0:9,-0.03927216,21,16,0,9
6751,21:16:0:8,-0.09677757,21,16,0,8
6752,21:16:0:3,-0.0235036,21,16,0,3
6753,21:16:0:2,0.007835149,21,16,0,2
6754,21:16:0:1,0.0365774,21,16,0,1
6755,21:16:0:0,0.06012757,21,16,0,0
6756,21:16:0:7,-0.0496719,21,16,0,7
6757,21:16:0:6,-0.01306984,21,16,0,6
6758,21:16:0:5,-0.03658218,21,16,0,5
6759,21:16:0:4,-0.03395763,21,16,0,4
6760,16:2:0:5,214.9,16,2,0,5
6761,21:1:0:18,19868.0,21,1,0,18
6762,21:1:0:19,19861.0,21,1,0,19
6763,21:1:0:16,19876.0,21,1,0,16
6764,21:1:0:17,19882.0,21,1,0,17
6765,21:1:0:14,19730.0,21,1,0,14
6766,21:1:0:15,19869.0,21,1,0,15
6767,21:1:0:12,19699.0,21,1,0,12
6768,21:1:0:13,19708.0,21,1,0,13
6769,21:1:0:10,19700.0,21,1,0,10
6770,21:1:0:11,19696.0,21,1,0,11
6771,16:2:0:4,211.978,16,2,0,4
6772,31:10:0:9,0.134,31,10,0,9
6773,31:10:0:5,0.224,31,10,0,5
6774,31:10:0:6,0.167,31,10,0,6
6775,31:10:0:7,0.157,31,10,0,7
6776,29:8:0:1,1576.804,29,8,0,1
6777,22:3:0:9,10473.0,22,3,0,9
6778,11:2:0:18,162.378,11,2,0,18
6779,11:2:0:19,164.252,11,2,0,19
6780,11:2:0:14,161.548,11,2,0,14
6781,11:2:0:15,159.838,11,2,0,15
6782,11:2:0:16,160.185,11,2,0,16
6783,11:2:0:17,160.901,11,2,0,17
6784,11:2:0:10,148.449,11,2,0,10
6785,11:2:0:11,154.287,11,2,0,11
6786,11:2:0:12,158.866,11,2,0,12
6787,11:2:0:13,163.176,11,2,0,13
6788,2:6:0:5,114.883,2,6,0,5
6789,2:6:0:4,113.469,2,6,0,4
6790,2:6:0:7,111.225,2,6,0,7
6791,2:6:0:6,114.172,2,6,0,6
6792,2:6:0:1,115.214,2,6,0,1
6793,2:6:0:0,114.226,2,6,0,0
6794,2:6:0:3,114.276,2,6,0,3
6795,2:6:0:2,115.864,2,6,0,2
6796,2:6:0:9,115.618,2,6,0,9
6797,2:6:0:8,112.149,2,6,0,8
6798,12:8:0:8,33.4,12,8,0,8
6799,26:4:0:6,7255.653,26,4,0,6
6800,26:4:0:7,7313.853,26,4,0,7
6801,23:15:0:6,0.187729,23,15,0,6
6802,23:15:0:7,0.1675015,23,15,0,7
6803,23:15:0:4,0.2694579,23,15,0,4
6804,23:15:0:5,0.2708957,23,15,0,5
6805,23:15:0:2,0.3215505,23,15,0,2
6806,23:15:0:3,0.2422774,23,15,0,3
6807,3:1:0:9,16114.92,3,1,0,9
6808,3:1:0:8,15964.21,3,1,0,8
6809,3:1:0:7,15820.5,3,1,0,7
6810,3:1:0:6,15653.41,3,1,0,6
6811,3:1:0:5,15491.77,3,1,0,5
6812,3:1:0:4,15352.53,3,1,0,4
6813,3:1:0:3,15229.97,3,1,0,3
6814,3:1:0:2,15099.46,3,1,0,2
6815,3:1:0:1,14959.89,3,1,0,1
6816,3:1:0:0,14799.83,3,1,0,0
6817,2:16:0:11,0.6617381,2,16,0,11
6818,12:8:0:1,19.0,12,8,0,1
6819,17:16:0:10,4.028222,17,16,0,10
6820,17:16:0:11,1.173872,17,16,0,11
6821,17:16:0:12,1.271632,17,16,0,12
6822,12:8:0:0,16.8,12,8,0,0
6823,17:16:0:14,1.395861,17,16,0,14
6824,17:16:0:15,1.243181,17,16,0,15
6825,17:16:0:16,1.249228,17,16,0,16
6826,17:16:0:17,1.185035,17,16,0,17
6827,17:16:0:18,1.145887,17,16,0,18
6828,17:16:0:19,1.113177,17,16,0,19
6829,2:16:0:10,0.551581,2,16,0,10
6830,30:6:0:12,241.055,30,6,0,12
6831,6:15:0:6,1.156515,6,15,0,6
6832,6:15:0:7,0.961446,6,15,0,7
6833,6:15:0:4,0.5807763,6,15,0,4
6834,6:15:0:5,0.3863988,6,15,0,5
6835,6:15:0:2,0.7782858,6,15,0,2
6836,6:15:0:3,0.5821286,6,15,0,3
6837,6:15:0:0,0.587314,6,15,0,0
6838,6:15:0:1,0.585423,6,15,0,1
6839,6:15:0:8,1.151079,6,15,0,8
6840,6:15:0:9,1.338944,6,15,0,9
6841,2:16:0:13,0.7931054,2,16,0,13
6842,29:16:0:19,0.7453443,29,16,0,19
6843,29:16:0:18,0.7595767,29,16,0,18
6844,29:16:0:13,0.9503527,29,16,0,13
6845,29:16:0:12,0.9555922,29,16,0,12
6846,29:16:0:11,0.9689178,29,16,0,11
6847,29:16:0:10,0.925974,29,16,0,10
6848,29:16:0:17,0.7668528,29,16,0,17
6849,29:16:0:16,0.7676087,29,16,0,16
6850,29:16:0:15,0.839559,29,16,0,15
6851,29:16:0:14,0.8805051,29,16,0,14
6852,2:16:0:12,0.7370337,2,16,0,12
6853,23:7:0:7,51.532,23,7,0,7
6854,18:7:0:6,140.377,18,7,0,6
6855,18:7:0:7,142.355,18,7,0,7
6856,7:6:0:6,770.945,7,6,0,6
6857,7:6:0:7,761.63,7,6,0,7
6858,7:6:0:0,729.609,7,6,0,0
6859,7:6:0:1,734.338,7,6,0,1
6860,18:7:0:0,135.675,18,7,0,0
6861,7:6:0:3,738.08,7,6,0,3
6862,3:9:0:13,267.0,3,9,0,13
6863,3:9:0:12,234.0,3,9,0,12
6864,3:9:0:11,224.0,3,9,0,11
6865,3:9:0:10,227.0,3,9,0,10
6866,3:9:0:16,244.0,3,9,0,16
6867,3:9:0:15,248.0,3,9,0,15
6868,3:9:0:14,263.0,3,9,0,14
6869,8:3:0:2,82012.0,8,3,0,2
6870,16:1:0:7,226.3,16,1,0,7
6871,2:16:0:19,0.4369753,2,16,0,19
6872,9:3:0:5,10903.76,9,3,0,5
6873,8:3:0:1,81818.0,8,3,0,1
6874,8:3:0:6,82260.0,8,3,0,6
6875,16:1:0:3,215.848,16,1,0,3
6876,9:16:0:8,0.3004644,9,16,0,8
6877,8:3:0:4,82037.0,8,3,0,4
6878,9:16:0:9,0.3721859,9,16,0,9
6879,8:3:0:5,82164.0,8,3,0,5
6880,8:0:0:1,81895.0,8,0,0,1
6881,8:0:0:0,81661.0,8,0,0,0
6882,8:0:0:3,82029.0,8,0,0,3
6883,8:0:0:2,82052.0,8,0,0,2
6884,8:0:0:5,82160.0,8,0,0,5
6885,8:0:0:4,82024.0,8,0,0,4
6886,8:0:0:7,82456.0,8,0,0,7
6887,8:0:0:6,82277.0,8,0,0,6
6888,8:0:0:9,82491.0,8,0,0,9
6889,8:0:0:8,82502.0,8,0,0,8
6890,4:1:0:4,5279.961,4,1,0,4
6891,4:1:0:5,5273.177,4,1,0,5
6892,4:1:0:6,5245.241,4,1,0,6
6893,4:1:0:7,5236.176,4,1,0,7
6894,4:1:0:0,5310.596,4,1,0,0
6895,16:1:0:8,227.9,16,1,0,8
6896,4:1:0:2,5293.111,4,1,0,2
6897,4:1:0:3,5287.463,4,1,0,3
6898,31:16:0:18,-0.3552593,31,16,0,18
6899,16:1:0:9,230.3,16,1,0,9
6900,4:1:0:8,5233.462,4,1,0,8
6901,4:1:0:9,5235.193,4,1,0,9
6902,31:16:0:19,-0.1652507,31,16,0,19
6903,4:16:0:7,-0.229045,4,16,0,7
6904,4:16:0:6,-0.4702943,4,16,0,6
6905,4:16:0:5,-0.09998265,4,16,0,5
6906,9:16:0:3,0.5417063,9,16,0,3
6907,4:16:0:3,-0.08442646,4,16,0,3
6908,4:16:0:2,-0.1135298,4,16,0,2
6909,4:16:0:1,-0.1491275,4,16,0,1
6910,4:16:0:0,-0.05227279,4,16,0,0
6911,4:16:0:9,0.05167791,4,16,0,9
6912,4:16:0:8,0.008597387,4,16,0,8
6913,5:10:0:2,0.0,5,10,0,2
6914,5:10:0:3,0.0,5,10,0,3
6915,5:10:0:0,-1.0,5,10,0,0
6916,5:10:0:1,0.0,5,10,0,1
6917,5:10:0:6,0.0,5,10,0,6
6918,5:10:0:7,2.0,5,10,0,7
6919,5:10:0:4,0.4,5,10,0,4
6920,5:10:0:5,1.0,5,10,0,5
6921,5:10:0:8,1.0,5,10,0,8
6922,5:10:0:9,0.0,5,10,0,9
6923,23:12:0:1,11.18909,23,12,0,1
6924,23:12:0:0,11.45599,23,12,0,0
6925,23:12:0:3,10.68209,23,12,0,3
6926,23:12:0:2,10.98046,23,12,0,2
6927,23:12:0:5,10.21201,23,12,0,5
6928,23:12:0:4,10.41935,23,12,0,4
6929,23:12:0:7,9.451658,23,12,0,7
