"","","","","","","January","January","February","February","March","March","April","April","May","May","June","June","July","July","August","August","September","September","October","October","November","November","December","December","Total","Total","","","","","",""
"Spain","5","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","141,780","15.0","268,793","30.3","312,689","36.4","145,410","19.2","251,923","27.4","307,303","38.1","165,503","19.7","99,663","11.6","159,472","18.4","135,795","16.1","196,644","23.4","121,162","10.5","2,306,137","266.3","-38","-55","US","SP","0406909500",""
"Spain","5","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","235,270","25.7","340,972","38.4","317,456","31.3","214,805","21.7","245,815","28.1","129,122","15.9","160,465","19.0","177,346","20.8","206,035","25.6","325,361","35.8","308,351","38.2","184,960","21.7","2,845,958","322.3","-40","-43","US","SP","0406909500",""
"Spain","5","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","122,141","14.8","163,046","20.5","123,076","16.2","158,374","20.0","236,866","29.5","177,364","19.5","230,621","34.1","202,586","23.6","182,802","20.0","256,130","28.9","318,044","36.3","140,159","16.7","2,311,209","280.3","-56","-54","US","SP","0406909500",""
"Spain","5","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","200,875","22.4","184,960","20.7","165,910","18.1","222,011","25.6","228,748","26.8","248,377","29.1","272,396","35.3","142,247","17.0","275,612","34.1","227,429","26.1","305,716","37.4","187,801","22.8","2,662,082","315.6","-39","-39","US","SP","0406909500",""
"Spain","6","0406905900","CH,SHP MK,NESOI","2015-2015","MT","55,081","3.8","104,777","7.4","147,707","11.6","84,166","6.6","46,900","3.4","60,097","4.1","94,881","28.9","16,430","1.3","79,653","6.7","123,625","9.3","68,418","6.0","138,201","13.4","1,019,936","102.3","102","124","US","SP","0406905900",""
"Spain","6","0406905900","CH,SHP MK,NESOI","2016-2016","MT","45,034","3.5","43,722","3.6","107,851","8.2","86,099","6.1","78,249","12.9","26,749","2.0","37,062","2.8","61,272","5.1","48,800","3.6","57,990","4.9","108,061","37.3","54,625","4.7","755,514","94.7","-49","-88","US","SP","0406905900",""
"Spain","6","0406905900","CH,SHP MK,NESOI","2017-2017","MT","2,998","0.2","77,704","6.0","4,512","0.4","21,458","1.8","44,720","6.1","71,665","26.8","304,759","22.5","30,700","2.4","91,440","15.7","106,489","8.3","77,037","5.6","33,095","2.8","866,577","98.7","-57","-50","US","SP","0406905900",""
"Spain","6","0406905900","CH,SHP MK,NESOI","2018-2018","MT","39,675","3.3","88,154","7.1","21,416","1.5","86,779","6.3","100,574","7.6","132,329","9.9","60,172","4.6","92,810","6.9","46,367","3.5","156,959","32.8","34,133","2.7","141,064","39.3","1,000,432","125.5","313","1,361","US","SP","0406905900",""
"Spain","7","0406909700","C/SB,IMX,>.5F,OQ","2015-2015","MT","71,923","7.9","16,597","2.1","60,972","6.6","74,001","8.4","66,876","8.4","60,243","7.6","154,669","18.5","84,845","10.9","114,355","14.6","128,466","17.3","75,300","8.6","152,756","20.7","1,061,003","131.5","103","141","US","SP","0406909700",""
"Spain","7","0406909700","C/SB,IMX,>.5F,OQ","2016-2016","MT","39,641","4.7","127,360","10.8","38,688","4.7","83,740","10.5","105,316","9.9","153,856","19.6","107,231","13.2","9,013","1.1","11,574","1.3","2,644","0.3","2,253","0.2","23,337","2.7","704,653","79.2","936","1,189","US","SP","0406909700",""
"Spain","7","0406909700","C/SB,IMX,>.5F,OQ","2017-2017","MT","3,157","0.5","8,950","1.1","5,379","0.8","6,980","1.1","0","0.0","16,451","2.0","0","0.0","13,119","1.6","7,828","1.9","101,850","11.9","66,659","9.0","101,731","12.5","332,104","42.4","53","39","US","SP","0406909700",""
"Spain","7","0406909700","C/SB,IMX,>.5F,OQ","2018-2018","MT","104,559","12.7","63,329","6.5","57,261","5.9","140,291","15.8","65,208","7.5","132,207","13.9","121,205","14.0","134,354","15.5","182,529","22.2","166,896","19.3","32,312","3.2","28,870","2.7","1,229,021","139.2","-11","-15","US","SP","0406909700",""
"Spain","8","0406405400","CH,B-V,IOL,QT","2015-2015","MT","0","0.0","3,509","0.4","3,640","0.4","6,683","0.6","0","0.0","0","0.0","6,984","0.6","6,891","0.7","10,755","1.2","17,447","1.7","16,065","1.8","0","0.0","71,974","7.4","","","US","SP","0406405400",""
"Spain","8","0406405400","CH,B-V,IOL,QT","2016-2016","MT","0","0.0","3,654","0.4","0","0.0","4,295","0.4","4,475","0.4","3,850","0.4","0","0.0","5,128","0.5","5,061","0.6","8,687","1.0","0","0.0","0","0.0","35,150","3.7","","","US","SP","0406405400",""
"Spain","8","0406405400","CH,B-V,IOL,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","5,321","0.6","0","0.0","3,913","0.4","0","0.0","8,662","0.7","0","0.0","0","0.0","8,254","0.7","0","0.0","26,150","2.3","","","US","SP","0406405400",""
"Spain","8","0406405400","CH,B-V,IOL,QT","2018-2018","MT","4,088","0.4","0","0.0","0","0.0","0","0.0","0","0.0","9,961","0.9","0","0.0","0","0.0","4,053","0.4","0","0.0","14,728","1.5","18,476","1.9","51,306","5.0","25","25","US","SP","0406405400",""
"Spain","9","0406407000","CH,B-V,XOL,OQ","2015-2015","MT","11,220","0.9","41,733","4.0","42,829","4.4","52,705","5.6","93,571","9.1","66,689","6.4","34,444","3.5","28,156","3.2","24,756","2.4","40,202","3.9","18,006","1.9","39,210","4.2","493,521","49.5","118","116","US","SP","0406407000",""
"Spain","9","0406407000","CH,B-V,XOL,OQ","2016-2016","MT","41,475","4.3","36,396","4.0","23,450","2.4","76,725","7.7","52,672","5.2","50,615","5.4","38,686","4.0","2,571","0.2","0","0.0","0","0.0","12,620","1.2","0","0.0","335,210","34.4","","","US","SP","0406407000",""
"Spain","9","0406407000","CH,B-V,XOL,OQ","2017-2017","MT","0","0.0","2,937","0.3","0","0.0","15,569","1.8","3,544","0.3","8,284","0.8","3,581","0.3","19,841","1.5","3,590","0.2","40,711","4.1","59,003","5.7","71,635","7.1","228,695","22.1","21","24","US","SP","0406407000",""
"Spain","9","0406407000","CH,B-V,XOL,OQ","2018-2018","MT","52,790","4.6","34,984","3.0","58,051","6.0","71,225","6.6","61,809","6.2","35,844","3.3","70,599","6.7","28,530","2.8","40,497","3.9","83,759","9.4","28,239","2.6","17,944","1.7","584,271","56.8","-36","-33","US","SP","0406407000",""
"Spain","10","0406904200","CH,IT-TYP,C-M,OQ","2015-2015","MT","0","0.0","3,660","0.5","0","0.0","3,997","0.5","0","0.0","2,894","0.3","0","0.0","0","0.0","3,592","0.4","5,405","0.7","0","0.0","5,190","0.6","24,738","2.9","","","US","SP","0406904200",""
"Spain","10","0406904200","CH,IT-TYP,C-M,OQ","2016-2016","MT","0","0.0","2,098","0.2","4,428","0.5","0","0.0","5,030","0.6","0","0.0","2,947","0.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","14,503","1.7","","","US","SP","0406904200",""
"Spain","10","0406904200","CH,IT-TYP,C-M,OQ","2017-2017","MT","0","0.0","3,252","0.5","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,693","0.3","0","0.0","9,128","0.6","15,073","1.4","","","US","SP","0406904200",""
"Spain","10","0406904200","CH,IT-TYP,C-M,OQ","2018-2018","MT","0","0.0","275,464","19.9","2,673","0.3","277,138","19.8","0","0.0","0","0.0","2,443","0.3","3,111","0.3","3,528","0.4","286,875","22.3","3,527","0.4","7,743","0.9","862,502","64.5","120","137","US","SP","0406904200",""
"Spain","11","0406902000","CH,GJT,GTMK/W,ET","2015-2015","MT","0","0.0","0","0.0","6,954","6.3","0","0.0","0","0.0","2,250","0.3","0","0.0","0","0.0","6,849","6.2","0","0.0","0","0.0","0","0.0","16,053","12.9","","","US","SP","0406902000",""
"Spain","11","0406902000","CH,GJT,GTMK/W,ET","2016-2016","MT","0","0.0","9,143","8.3","0","0.0","2,528","0.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,671","8.7","","","US","SP","0406902000",""
"Spain","11","0406902000","CH,GJT,GTMK/W,ET","2017-2017","MT","0","0.0","0","0.0","2,136","0.3","0","0.0","0","0.0","0","0.0","9,212","0.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,348","1.2","","","US","SP","0406902000",""
"Spain","11","0406902000","CH,GJT,GTMK/W,ET","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,290","0.8","0","0.0","0","0.0","13,049","11.9","0","0.0","2,028","0.3","6,603","0.7","30,970","13.7","226","121","US","SP","0406902000",""
"Spain","12","0406105800","CH,F,IT-TYP,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","11,314","1.6","0","0.0","0","0.0","0","0.0","11,314","1.6","","","US","SP","0406105800",""
"Spain","12","0406105800","CH,F,IT-TYP,OQ","2016-2016","MT","0","0.0","2,705","0.4","3,331","0.5","0","0.0","0","0.0","0","0.0","3,351","0.5","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","9,387","1.4","","","US","SP","0406105800",""
"Spain","13","0406205500","CH,SHP MK,G/P","2015-2015","MT","16,850","1.9","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","16,850","1.9","","","US","SP","0406205500",""
"Spain","14","0406209500","MX,G/P,>.5%F","2015-2015","MT","0","0.0","0","0.0","3,273","0.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,273","0.2","","","US","SP","0406209500",""
"Spain","15","0406305500","CH,SHP MK,P,NGP","2017-2017","MT","0","0.0","0","0.0","10,908","8.3","0","0.0","0","0.0","0","0.0","11,622","1.1","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","22,530","9.4","","","US","SP","0406305500",""
"Spain","16","0406308900","CH,PR-MX,>.5F,QT","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","7,161","0.7","0","0.0","0","0.0","0","0.0","0","0.0","7,161","0.7","","","US","SP","0406308900",""
"Spain","16","0406308900","CH,PR-MX,>.5F,QT","2018-2018","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","70,886","19.8","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","70,886","19.8","","","US","SP","0406308900",""
"Spain","17","0406309100","CH,PR-MX,>.5F,OQ","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,380","0.5","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","3,380","0.5","","","US","SP","0406309100",""
"Spain","18","0406901600","CH,ED-GOU,QT","2016-2016","MT","0","0.0","0","0.0","3,078","0.5","0","0.0","0","0.0","0","0.0","4,950","0.8","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","8,028","1.3","","","US","SP","0406901600",""
"Spain","19","0406901800","CH,ED-GOU,OQ","2015-2015","MT","0","0.0","0","0.0","5,585","0.9","2,652","0.4","0","0.0","0","0.0","3,163","0.5","0","0.0","2,794","0.5","2,571","0.4","0","0.0","0","0.0","16,765","2.7","","","US","SP","0406901800",""
"Spain","19","0406901800","CH,ED-GOU,OQ","2017-2017","MT","0","0.0","0","0.0","0","0.0","0","0.0","13,988","2.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","13,988","2.2","","","US","SP","0406901800",""
"Spain","20","0406902500","CH,GJETOST,NES0I","2017-2017","MT","0","0.0","0","0.0","0","0.0","2,270","0.2","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","6,426","0.6","0","0.0","8,696","0.9","","","US","SP","0406902500",""
"Spain","21","0406904300","CH,IT-TYP,X-CM","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","7,307","0.9","0","0.0","0","0.0","0","0.0","0","0.0","7,307","0.9","","","US","SP","0406904300",""
"Spain","22","0406906300","C/SB,IMX,NESOI","2015-2015","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,041","0.2","0","0.0","0","0.0","0","0.0","0","0.0","8,930","1.7","10,971","1.9","","","US","SP","0406906300",""
"Spain","23","0406906800","C/SB,IMX,IT-T,OQ","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","5,386","0.5","0","0.0","0","0.0","5,386","0.5","","","US","SP","0406906800",""
"Netherlands","1","0406901600","CH,ED-GOU,QT","2015-2015","MT","1,221,123","187.0","2,914,274","485.0","2,363,894","436.2","1,774,373","302.3","3,587,115","665.8","2,377,569","432.1","3,027,849","575.5","3,536,607","611.1","3,613,004","588.6","3,795,823","612.0","3,175,431","564.8","3,774,947","764.9","35,162,009","6,225.4","19","35","US","NL","0406901600",""
"Netherlands","1","0406901600","CH,ED-GOU,QT","2016-2016","MT","1,790,567","340.2","1,861,369","294.4","1,907,035","324.8","2,503,730","459.3","3,009,498","541.2","2,658,123","506.6","2,486,529","493.9","3,163,588","576.0","3,854,158","731.4","3,226,200","561.3","3,643,349","646.8","2,701,160","592.9","32,805,306","6,068.8","-26","-8","US","NL","0406901600",""
"Netherlands","1","0406901600","CH,ED-GOU,QT","2017-2017","MT","1,679,402","322.9","1,443,724","276.9","1,623,269","310.2","3,425,468","656.0","2,144,850","399.5","2,464,345","464.7","2,474,968","415.2","2,988,920","530.4","2,552,521","452.7","4,077,151","685.0","3,955,928","658.8","4,951,518","790.4","33,782,064","5,962.9","25","20","US","NL","0406901600",""
"Netherlands","1","0406901600","CH,ED-GOU,QT","2018-2018","MT","1,458,063","255.1","2,587,866","443.7","1,202,675","207.4","2,333,567","396.5","3,119,367","518.8","2,096,673","355.2","2,953,520","545.4","3,668,024","594.5","3,507,084","591.2","5,102,501","815.8","3,759,937","630.5","2,787,308","486.2","34,576,585","5,840.5","-26","-23","US","NL","0406901600",""
"Netherlands","2","0406909500","C/SB,IMX,>.5F,QT","2015-2015","MT","1,317,298","166.3","875,978","98.5","1,025,629","156.3","1,140,207","211.5","2,571,455","520.4","1,893,486","365.5","2,088,953","370.8","1,685,737","339.7","2,420,573","420.2","2,209,633","349.3","1,603,319","340.2","2,208,321","726.6","21,040,589","4,065.3","38","114","US","NL","0406909500",""
"Netherlands","2","0406909500","C/SB,IMX,>.5F,QT","2016-2016","MT","1,624,738","229.7","1,189,034","180.8","1,024,053","204.0","750,851","146.5","1,220,285","240.4","1,573,185","316.2","1,181,408","255.8","1,003,932","213.1","1,904,897","397.2","2,395,997","540.3","2,532,926","463.5","1,984,349","559.1","18,385,655","3,746.6","-22","21","US","NL","0406909500",""
"Netherlands","2","0406909500","C/SB,IMX,>.5F,QT","2017-2017","MT","1,064,048","167.6","1,475,556","209.7","1,833,043","354.2","1,737,952","334.7","2,490,159","514.7","1,655,992","319.8","2,117,590","408.2","1,317,757","187.9","2,208,845","374.4","2,500,147","439.3","2,425,028","467.9","1,642,560","317.3","22,468,677","4,095.7","-32","-32","US","NL","0406909500",""
"Netherlands","2","0406909500","C/SB,IMX,>.5F,QT","2018-2018","MT","885,927","111.2","1,359,173","196.4","1,459,463","264.8","2,385,454","405.2","1,844,906","308.1","1,616,171","301.7","1,931,818","383.1","2,005,462","403.1","3,077,939","519.9","2,029,969","281.6","2,609,619","529.7","1,687,651","324.1","22,893,552","4,028.9","-35","-39","US","NL","0406909500",""
"Netherlands","3","0406909900","C/SB,IMX,OQ","2015-2015","MT","722,528","92.1","761,865","80.5","858,413","88.9","713,775","78.8","899,417","97.9","1,037,491","111.4","877,032","93.5","616,983","63.7","1,190,200","127.0","1,357,519","125.0","710,496","78.3","1,114,107","113.8","10,859,826","1,150.9","57","45","US","NL","0406909900",""
"Netherlands","3","0406909900","C/SB,IMX,OQ","2016-2016","MT","1,020,274","103.4","707,125","81.6","479,298","43.9","1,113,089","100.8","972,194","90.0","714,091","69.5","1,006,549","99.2","753,411","79.8","1,017,710","89.3","1,080,239","117.0","1,470,656","153.5","936,675","116.6","11,271,311","1,144.7","-36","-24","US","NL","0406909900",""
"Netherlands","3","0406909900","C/SB,IMX,OQ","2017-2017","MT","585,772","94.2","678,013","104.6","981,509","113.7","692,529","69.6","1,022,980","96.7","819,450","87.1","1,004,533","93.9","960,475","104.1","1,201,943","101.5","718,608","79.0","1,200,282","113.3","637,430","76.2","10,503,524","1,133.7","-47","-33","US","NL","0406909900",""
"Netherlands","3","0406909900","C/SB,IMX,OQ","2018-2018","MT","577,497","54.0","1,309,289","124.2","686,765","60.8","997,631","92.2","375,698","36.1","1,028,244","99.2","1,036,431","101.5","727,406","68.8","1,099,760","112.2","1,402,843","133.5","799,798","75.7","833,022","83.9","10,874,384","1,042.2","4","11","US","NL","0406909900",""
"Netherlands","4","0406305100","CH,PR-G,QT","2015-2015","MT","543,731","124.4","227,940","50.1","487,493","125.6","706,388","196.9","804,795","219.9","700,490","184.0","624,399","163.6","700,259","186.2","428,833","106.7","347,040","96.3","526,194","135.9","767,663","215.4","6,865,225","1,805.1","46","58","US","NL","0406305100",""
"Netherlands","4","0406305100","CH,PR-G,QT","2016-2016","MT","276,507","74.0","352,481","92.6","380,613","97.9","433,988","111.6","483,890","130.6","709,511","186.8","436,901","114.8","817,875","207.3","446,504","118.6","487,783","126.9","417,200","113.4","782,283","209.7","6,025,536","1,584.1","88","85","US","NL","0406305100",""
"Netherlands","4","0406305100","CH,PR-G,QT","2017-2017","MT","244,569","59.6","781,919","207.6","326,340","82.8","708,714","203.5","486,242","129.8","509,433","133.1","702,897","183.8","326,786","79.5","457,125","113.6","595,625","145.5","817,917","194.6","757,464","179.9","6,715,031","1,713.2","-7","-8","US","NL","0406305100",""
"Netherlands","4","0406305100","CH,PR-G,QT","2018-2018","MT","400,709","102.3","457,064","110.1","639,021","151.0","1,249,048","299.7","569,437","137.0","769,057","191.5","347,927","90.2","444,647","113.5","576,005","151.9","822,712","210.5","631,063","171.2","753,871","201.4","7,660,561","1,930.1","19","18","US","NL","0406305100",""
"Netherlands","5","0406901800","CH,ED-GOU,OQ","2015-2015","MT","46,540","4.5","162,098","14.4","160,425","15.3","85,053","6.8","60,986","5.1","80,381","5.5","30,384","2.5","110,263","19.6","102,667","9.5","316,840","36.6","108,650","11.4","166,935","15.3","1,431,222","146.4","54","34","US","NL","0406901800",""
"Netherlands","5","0406901800","CH,ED-GOU,OQ","2016-2016","MT","79,716","9.5","210,462","20.4","250,027","25.6","234,390","22.9","291,969","27.8","493,449","42.7","227,932","25.9","69,437","9.3","395,295","59.3","237,937","25.3","356,253","40.5","493,396","64.5","3,340,263","373.8","38","59","US","NL","0406901800",""
"Netherlands","5","0406901800","CH,ED-GOU,OQ","2017-2017","MT","196,417","20.7","493,824","70.4","471,459","67.7","514,463","67.9","161,177","16.5","189,084","26.3","166,147","15.7","178,768","32.7","274,424","27.0","258,004","22.4","129,268","10.2","392,362","49.8","3,425,397","427.3","204","388","US","NL","0406901800",""
"Netherlands","5","0406901800","CH,ED-GOU,OQ","2018-2018","MT","631,280","58.4","824,067","78.4","490,352","41.8","780,278","70.9","404,946","41.1","317,075","28.3","343,085","32.3","824,293","74.0","235,897","20.7","540,988","45.6","944,520","102.5","738,306","91.7","7,075,087","685.6","-22","-11","US","NL","0406901800",""
"Netherlands","6","0406405400","CH,B-V,IOL,QT","2015-2015","MT","2,700","0.2","0","0.0","2,704","0.2","0","0.0","0","0.0","2,883","0.3","4,405","0.4","0","0.0","4,370","0.4","0","0.0","4,053","0.4","8,937","1.6","30,052","3.6","121","306","US","NL","0406405400",""
"Netherlands","6","0406405400","CH,B-V,IOL,QT","2016-2016","MT","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,316","0.2","0","0.0","2,890","0.3","0","0.0","2,231","0.2","2,283","0.4","9,720","1.1","2","87","US","NL","0406405400",""
"Netherlands","6","0406405400","CH,B-V,IOL,QT","2017-2017","MT","32,273","7.2","0","0.0","2,157","0.2","5,405","0.5","2,636","0.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","0","0.0","2,185","0.2","44,656","8.4","","","US","NL","0406405400",""
"Netherlands","6","0406405400","CH,B-V,IOL,QT","2018-2018","MT","0","0.0","2,615","0.2","3,519","0.3","0","0.0","0","0.0","0","0.0","0","0.0","51,608","7.4","0","0.0","3,066","0.3","0","0.0","87,676","17.9","148,484","26.2","","","US","NL","0406405400",""
"Netherlands","7","0406905600","CH,SHMK,IOL,S4GR","2015-2015","MT","52,490","5.4","113,540","9.3","157,581","13.2","28,678","3.3","92,098","8.6","165,546","16.3","147,072","13.6","84,160","9.4","140,352","13.3","238,293","16.7","188,884","18.6","2,531","0.3","1,411,225","127.9","-99","-98","US","NL","0406905600",""
